,Rep.1,Rep.2,Rep.3,Rep.4
ENSMUSG00000000682,5.6776524,5.8260271137220805,5.666218745693462,5.606964760574
ENSMUSG00000000686,4.444651,4.805570799093946,4.889297669559007,5.056164162634661
ENSMUSG00000000693,3.417225,3.850835228205149,4.0243325793279645,4.224886075740147
ENSMUSG00000000708,5.469021,5.535245718447143,5.757981587413445,5.779575725207083
ENSMUSG00000000711,6.684717,6.823985955306691,7.067886955740643,7.200992176767687
ENSMUSG00000000738,6.013643,6.040836047453872,6.217787791254625,6.302800723264569
ENSMUSG00000000740,10.61982,10.519344524509034,10.608222220910301,10.507650246031675
ENSMUSG00000000743,6.5040097,6.478730788158907,6.647778061930353,6.5547100399105895
ENSMUSG00000000751,5.648563,5.63225080837853,6.011980118991462,6.079230904581902
ENSMUSG00000000753,4.422094,4.532344245027679,4.905272065761139,4.781347199232545
ENSMUSG00000000759,5.9344344,5.97125677946496,6.160164609404854,6.221738924576455
ENSMUSG00000000766,4.9851646,5.18182383954147,5.379178807289981,5.453391234607826
ENSMUSG00000000776,6.5122776,6.537805178530017,6.630666556546071,6.544571685713579
ENSMUSG00000000782,4.6608286,4.857327103920087,4.8378605504134065,4.824140613208856
ENSMUSG00000000787,7.6934323,7.820653250228599,8.070262265855648,8.217598781300756
ENSMUSG00000000791,1.8349494,1.7109153474594925,1.360438585048637,2.327771726394033
ENSMUSG00000000792,3.0659664,3.653607355808503,3.977868493386179,3.927290159667445
ENSMUSG00000000794,4.9676538,5.236672603669218,5.458109127177291,5.555269744698748
ENSMUSG00000000804,6.9469337,7.0193907678992025,7.296060485419715,7.40549069132636
ENSMUSG00000000805,3.92587,3.925580812818681,4.091612370965251,4.0901882800768234
ENSMUSG00000000811,4.751529,4.8157865632376105,4.905518324263402,5.011603656462248
ENSMUSG00000000817,2.594744,1.7766500817950135,2.607841211049086,3.1376244440808705
ENSMUSG00000000823,5.1982102,5.429484487678494,5.682342313485316,5.719737681262194
ENSMUSG00000000826,7.6283784,7.771502243341167,8.035339944438347,8.121174608242336
ENSMUSG00000000827,6.982323,7.012248023215695,6.9986682653356755,6.954411238412475
ENSMUSG00000000838,6.9460845,7.026595806512118,7.297486993634546,7.34792149967431
ENSMUSG00000000861,8.02692,8.058430442950312,8.19080514310287,8.311670035407094
ENSMUSG00000000869,2.3541162,2.34905022316585,3.0878716664803743,3.463006879226953
ENSMUSG00000000876,5.3138995,5.462456534264353,5.5972077528196085,5.557766714068678
ENSMUSG00000000881,6.2936954,6.425386551184904,6.6259446079440165,6.701102581734471
ENSMUSG00000000884,5.774444,5.77024451771615,5.84490537060888,6.0118704625371
ENSMUSG00000000901,4.8821793,5.054616063959805,5.116699084127193,5.143589305509403
ENSMUSG00000000902,7.265814,7.2609157536208615,7.54602718958478,7.592141969253853
ENSMUSG00000000915,5.9465585,6.091037534297293,6.217391757068072,6.153667783469375
ENSMUSG00000000916,5.272587,5.350980259411465,5.493689368240825,5.575225551725168
ENSMUSG00000000934,4.679635,4.679116467301301,4.796086913111017,4.839096519085179
ENSMUSG00000000948,8.286637,8.26635169815893,8.392956858424496,8.394964865275439
ENSMUSG00000000957,5.0927362,5.306473785897335,5.580801857655468,5.641677513445698
ENSMUSG00000000958,3.1624966,3.450180441916231,3.9667874146687954,3.9034221283376045
ENSMUSG00000000959,6.6156664,6.70332477771799,6.852023954132669,6.917750085950188
ENSMUSG00000000976,5.3367805,5.5928210210513045,5.775734870305619,5.838927300917608
ENSMUSG00000000982,2.5801933,3.1244111203735834,2.840137228633901,3.0036466953990915
ENSMUSG00000001016,7.228851,7.209385399930272,7.473476692050888,7.593241598137639
ENSMUSG00000001017,7.633558,7.7168523272570955,7.875058592019447,7.959931393366641
ENSMUSG00000001018,5.8952546,5.989817683960488,5.9102892950175745,5.919803143496597
ENSMUSG00000001020,2.0541806,2.7824528787680536,2.5294282285565446,2.625209289868143
ENSMUSG00000001025,5.779059,5.945834188043403,5.991095521506878,6.000451599675426
ENSMUSG00000001027,2.2350986,2.0849757497180716,1.9364430385622446,1.7875883913379156
ENSMUSG00000001029,4.3322163,4.468352935578571,4.443684639961007,4.319016181285733
ENSMUSG00000001034,6.2393427,6.364907692081577,6.679010360643293,6.846187471111502
ENSMUSG00000001036,6.571006,6.596264759021778,6.821873878562822,6.952110399655032
ENSMUSG00000001039,5.9333553,5.84082031118811,5.929509843240859,5.820199922650744
ENSMUSG00000001052,6.6612034,6.7660040913034205,6.971247568195453,7.169697466707482
ENSMUSG00000001053,4.7126493,5.039624074923347,5.217435734891915,5.147215610177817
ENSMUSG00000001054,6.2766204,6.3148979798224385,6.329795972683362,6.517973067401894
ENSMUSG00000001056,7.419075,7.3518201486539,7.347098878061718,7.294698262842231
ENSMUSG00000001062,6.9859548,7.091141434091977,7.031428593425573,7.04653720665298
ENSMUSG00000001065,4.9004035,5.0379322518899965,5.086147302160881,5.122581740836869
ENSMUSG00000001082,5.646213,5.803995978080396,6.004129068589565,6.104394653367839
ENSMUSG00000001089,5.542073,5.782746532135871,5.800521982123854,5.842036419869579
ENSMUSG00000001098,6.133121,6.173024273051698,6.335517318855801,6.403044850714099
ENSMUSG00000001100,6.713635,6.772573739341284,6.901366505960465,6.956774676548205
ENSMUSG00000001105,7.1991324,7.201545489771775,7.199873055776129,7.186141901924341
ENSMUSG00000001119,4.596658,4.823746683545768,4.988472455713378,4.913415067844004
ENSMUSG00000001120,5.6698985,5.7959213863318615,6.060959408462351,6.138857937643979
ENSMUSG00000001123,5.7728944,6.011042904896805,5.849128902993373,5.756599332156365
ENSMUSG00000001127,8.23965,8.324525445349384,8.46418646448065,8.534828566893355
ENSMUSG00000001128,5.772818,5.966320830664594,5.598755788181513,5.648541095636681
ENSMUSG00000001131,3.1908457,3.4330753223099593,3.587718988534102,3.344041144441219
ENSMUSG00000001134,5.484675,5.361637542120498,5.485518458171897,5.3668085558170215
ENSMUSG00000001138,5.6992164,5.869951102877725,5.966529935175876,6.208866733734306
ENSMUSG00000001143,5.4030805,5.667594860454692,5.822548100329529,5.878153964664465
ENSMUSG00000001150,6.692883,6.824449762065644,6.785423629748487,6.790090850488423
ENSMUSG00000001151,5.167323,5.403538376625803,5.362838339924225,5.595266214471043
ENSMUSG00000001156,4.9841943,4.933173236358987,5.244466563541938,5.372039293126417
ENSMUSG00000001157,7.0625415,7.142569428011691,7.037766521349322,7.120235637018689
ENSMUSG00000001158,7.1298647,7.148071239958636,7.223811963341856,7.224578242200763
ENSMUSG00000001166,2.1434708,2.1003409752595226,1.7883018332457796,1.8129710268446784
ENSMUSG00000001173,7.7450023,6.572236957356497,6.49822469756608,6.523394691894236
ENSMUSG00000001175,9.507747,9.524019583992226,9.68663490192702,9.604090183089168
ENSMUSG00000001211,6.6735983,6.832089321714313,6.959998018743983,7.047804204630178
ENSMUSG00000001227,6.383211,6.492005192052438,6.5827709774299565,6.4944932829419635
ENSMUSG00000001228,4.831599,5.000519194295841,5.1219758186111,5.308743250618375
ENSMUSG00000001229,5.7896156,5.919829043134028,6.09408251299244,6.064500980010332
ENSMUSG00000001240,7.1209173,7.217548211434842,7.2102714216651735,7.224680320943753
ENSMUSG00000001247,4.982262,5.2550585490565735,5.3703921539714035,5.3047028047056
ENSMUSG00000001248,7.5684547,7.78103269298617,7.889130525490407,7.945414797516619
ENSMUSG00000001260,5.638734,5.612822995443231,6.027189810684569,5.977598640308497
ENSMUSG00000001270,8.904336,8.948436133516438,9.172502202668568,9.22955277074064
ENSMUSG00000001280,5.184231,5.514973489265351,5.572162618835884,5.646242410561396
ENSMUSG00000001281,2.0800462,2.9290800088030915,2.195924404203128,1.989929780111668
ENSMUSG00000001285,6.017361,6.0689213053580655,6.179193414392383,6.184913614368864
ENSMUSG00000001288,4.6831408,4.846340820387472,4.821920480147442,4.887214562654063
ENSMUSG00000001289,9.204131,9.147708989426496,9.039596302315136,9.000523698677277
ENSMUSG00000001300,6.9133053,7.256764219724186,7.244925339868691,7.267177471166906
ENSMUSG00000001305,5.496455,5.60638386274658,5.683275064146559,5.700681255641865
ENSMUSG00000001313,7.1657557,7.126005529949938,7.110804236553987,6.9792734747768534
ENSMUSG00000001323,5.6900444,5.81490246518027,5.942011615291401,5.988963481987002
ENSMUSG00000001334,4.2880363,4.4863554961518455,4.476928385079521,4.448397510942695
ENSMUSG00000001348,2.425382,2.4263354638761703,2.0167598161376974,1.952516046014642
ENSMUSG00000001366,6.6934824,6.78517976423259,6.907555857243475,6.971393278805276
ENSMUSG00000001376,6.466262,6.47200332565831,6.690968888919682,6.819470364114565
ENSMUSG00000001380,7.095497,7.166664814711642,7.278302104413827,7.262215907899521
ENSMUSG00000001383,7.0456247,7.003334088362817,7.269435582894894,7.343928281097869
ENSMUSG00000001403,6.3246007,6.268101193153494,6.402411833650704,6.527654658982107
ENSMUSG00000001415,6.2064376,6.34588646661094,6.449936680116778,6.52474788989272
ENSMUSG00000001416,7.9594703,7.87182115113465,8.06733618666541,8.175876681633866
ENSMUSG00000001418,5.881358,6.02828800637264,6.156356802447808,6.125310240463029
ENSMUSG00000001419,6.5250487,6.710435381506545,6.911632518390584,7.049170278557791
ENSMUSG00000001420,3.7601175,3.8457291196693797,3.681310560822446,3.681235702355604
ENSMUSG00000001424,6.1847596,6.046131949304782,6.418091783733718,6.545830109061723
ENSMUSG00000001435,5.385172,5.553838530612329,5.635722243076587,5.650836010465427
ENSMUSG00000001436,5.574359,5.65629192643543,5.846232186760384,5.934086607005363
ENSMUSG00000001440,7.197181,7.3220321974986415,7.6276569455813386,7.693743996386751
ENSMUSG00000001441,7.6584487,7.7319602753769106,8.037449626370242,8.146722560472272
ENSMUSG00000001445,6.212705,6.3383218631801075,6.447772658011416,6.495703585460122
ENSMUSG00000001467,7.216754,7.312584524165022,7.551238182978952,7.569730837630429
ENSMUSG00000001472,7.6784863,7.722545116262303,7.91924494512647,7.952753617298932
ENSMUSG00000001473,4.379576,4.362780083283877,4.402100910053576,4.587438216134698
ENSMUSG00000001482,5.648449,5.74464157786292,5.838023301851795,5.978194592675933
ENSMUSG00000001493,2.683809,2.6142477812020193,1.8124588618648427,2.736663758694041
ENSMUSG00000001496,3.9124174,3.9898030938975615,4.190108010275026,4.3211616759325
ENSMUSG00000001504,4.516644,4.7491753396520044,4.945345731448991,5.13809081916606
ENSMUSG00000001506,6.3595514,6.5147580819141,6.705136194128507,6.7918018140624135
ENSMUSG00000001507,4.912677,5.170109737889989,5.314101186458907,5.410605528856655
ENSMUSG00000001517,3.661521,3.8497910668741597,4.129842165596133,3.9822152509656448
ENSMUSG00000001518,5.24762,5.375674492607463,5.611414089828867,5.602522787504131
ENSMUSG00000001520,3.9579284,3.9681617650759176,3.9464223681525574,4.4378869921068915
ENSMUSG00000001521,6.4352665,6.514973706428848,6.4923436818713345,6.500745888262834
ENSMUSG00000001524,5.001407,4.877533031852357,5.174460097660689,5.118582792657637
ENSMUSG00000001525,10.502488,10.478212284074152,10.69249092857943,10.751505215187443
ENSMUSG00000001542,3.481913,4.109384335546321,3.836174428160307,4.1373112888507215
ENSMUSG00000001552,6.792633,6.888374153417792,7.0920554678123455,7.178720519693064
ENSMUSG00000001555,5.3619137,5.580407662241048,5.527522465561101,5.532410275743844
ENSMUSG00000001558,3.0855803,3.303808314919779,3.2138573788726648,3.0927244465780857
ENSMUSG00000001569,5.1291375,5.250977348985452,5.445485565092095,5.437839252725802
ENSMUSG00000001576,7.4992723,7.696253476580738,7.843651774413332,7.928501478409736
ENSMUSG00000001604,2.9403996,3.1351025522718152,3.2334160553612517,2.477228221637484
ENSMUSG00000001627,6.9780126,7.061547182124147,7.2376541832630386,7.31909421561479
ENSMUSG00000001630,5.0149937,5.04377640113536,5.090835178419299,5.252987300484971
ENSMUSG00000001632,5.4684353,5.578677048949283,5.616107147719613,5.871215437606036
ENSMUSG00000001642,6.3054414,6.251750754345087,6.527626006192107,6.447790834160538
ENSMUSG00000001663,4.8976626,5.006286659768673,4.9564147780637,5.066071367585786
ENSMUSG00000001666,6.5484114,6.5944800033900535,6.542128028947025,6.55033865730618
ENSMUSG00000001672,3.515942,3.5987309482314056,3.893893964697356,3.486332106925045
ENSMUSG00000001674,5.586127,5.646230773470539,5.876250601928106,5.9000034487943065
ENSMUSG00000001687,6.974354,6.986263945531896,7.2965762090206825,7.301121118063175
ENSMUSG00000001700,4.706758,4.696186492329463,4.941569940734509,4.9622645213400665
ENSMUSG00000001707,7.4344234,7.440837934530597,7.602577935031604,7.60979245265845
ENSMUSG00000001729,7.4443493,7.390055356308827,7.546974568435785,7.610899562777581
ENSMUSG00000001741,2.1537929,2.4873515815295546,2.729508183058279,2.8701165733265412
ENSMUSG00000001750,4.664202,4.626327085746322,4.687594323758429,4.909371104313749
ENSMUSG00000001751,4.331422,4.55301841710551,4.60972203592451,4.543032913658201
ENSMUSG00000001755,6.320709,6.522228951153901,6.558819562050848,6.720190410177689
ENSMUSG00000001761,5.275866,5.508550234755635,5.640806317461664,5.703180792216776
ENSMUSG00000001763,5.1650486,5.14135280001517,5.266318589713405,5.266650097629687
ENSMUSG00000001767,5.1713977,5.186493834550354,5.4486919395561335,5.578624133122959
ENSMUSG00000001768,5.3321896,5.460028505271067,5.552987736399755,5.684748509383192
ENSMUSG00000001773,2.2681527,2.1751219820058667,2.928581701401358,3.1207567875326303
ENSMUSG00000001774,6.7702785,6.8370370254876,7.023380389032605,7.085221112358893
ENSMUSG00000001783,6.9448028,6.944197030165669,7.136827509954629,7.128624174915714
ENSMUSG00000001785,6.011098,6.119057569912211,6.288011476704816,6.402932516651284
ENSMUSG00000001786,4.8054276,4.7549922928188835,5.00757856406524,5.147888554967274
ENSMUSG00000001794,7.256244,7.277358317737684,7.56540196135451,7.564891667201278
ENSMUSG00000001802,6.5024414,6.714893209399412,6.9063871560285826,6.930285565910694
ENSMUSG00000001827,5.4047494,5.552563724345024,5.134422674227899,5.277793005170614
ENSMUSG00000001829,5.9547925,6.008410002209556,6.145240030127754,6.244966674623039
ENSMUSG00000001833,7.5446243,7.642819518323049,7.918024249332961,7.944779723702123
ENSMUSG00000001844,6.104938,5.993602610163134,6.001467829089575,5.960669275186363
ENSMUSG00000001847,8.320814,8.346003391388725,8.626856195893065,8.70709168349058
ENSMUSG00000001855,5.950384,6.157511866702204,6.12757357219445,6.216496633840269
ENSMUSG00000001864,5.6243596,5.645877393975061,5.845680222634362,6.001053662876837
ENSMUSG00000001865,3.5851927,3.9554398725400906,4.223061952458852,4.2798147459204925
ENSMUSG00000001870,5.2856336,5.363491166733873,5.19426663795393,5.291834222852184
ENSMUSG00000001891,6.6193423,6.607357613805026,6.869984515120708,6.913637602348133
ENSMUSG00000001901,2.8883321,3.1080029107477385,3.4820353428244544,3.3811028683570923
ENSMUSG00000001909,5.9628897,6.027874356418598,6.051075902986478,6.100693440685623
ENSMUSG00000001910,5.6231456,5.889783776314599,6.1011849066964725,6.159046352703282
ENSMUSG00000001911,7.9313173,8.102184469783026,8.313355126189274,8.515730794509938
ENSMUSG00000001918,4.1082525,4.27522535128217,4.3216236341297,4.372927844119071
ENSMUSG00000001924,8.448629,8.43112817046771,8.809195313532799,8.897636721698087
ENSMUSG00000001930,4.9153256,4.922441466689587,5.217445909540587,5.062092235778079
ENSMUSG00000001942,5.117727,4.948470689099857,5.141906418376744,5.211723937539787
ENSMUSG00000001943,2.47764,1.8912015502520576,2.9862301597643164,2.970381697761458
ENSMUSG00000001946,5.440621,5.529343162305357,5.823205964523403,5.864209888421582
ENSMUSG00000001948,5.059957,5.016472614206587,4.788300639983089,4.772154336001861
ENSMUSG00000001962,5.8127613,5.761209395829522,6.094351417141504,6.264136224977412
ENSMUSG00000001964,6.6988373,6.802670671981106,6.8668743456522705,7.038928944399796
ENSMUSG00000001983,4.70422,5.078720622271405,4.914551682946785,5.067121462353841
ENSMUSG00000001985,8.110105,7.668924286801488,8.019280017125073,8.001829535690353
ENSMUSG00000001986,6.3553567,6.438813488130174,6.69308055694608,6.752125906329656
ENSMUSG00000001988,4.9651537,5.103445829545415,5.019891638063796,5.065515141254142
ENSMUSG00000001995,5.9723496,6.068000512379757,6.262639976653592,6.400081218649651
ENSMUSG00000001998,5.2676153,5.592414252452688,4.973894210823927,4.99218104322054
ENSMUSG00000001999,5.218048,5.277643238389455,5.3268300985108485,5.394739778822029
ENSMUSG00000002006,6.861871,6.991644171340569,7.139435724599724,7.184239173556771
ENSMUSG00000002010,6.7945175,6.828056852043697,6.979410180293441,7.07109035483404
ENSMUSG00000002012,7.083759,7.078652676654941,7.229447988346112,7.365478767390407
ENSMUSG00000002014,7.4451313,7.476473279755836,7.456870607790551,7.3839544284927
ENSMUSG00000002015,6.13897,6.255843405954355,6.483227921286033,6.611928802602831
ENSMUSG00000002017,5.502128,5.659100832815366,5.894729730859543,6.05700175781223
ENSMUSG00000002028,6.80032,7.021327094433457,7.223114917248859,7.289477860134979
ENSMUSG00000002031,6.730408,6.637007379763201,6.807524743794744,6.814501156649705
ENSMUSG00000002032,4.305398,4.6575787030102065,4.856314989966074,4.796427176662567
ENSMUSG00000002043,6.146378,6.146102931474373,6.086022324343954,6.015884622920859
ENSMUSG00000002052,6.3667583,6.297185077092489,6.719585084820772,6.813391209091834
ENSMUSG00000002055,6.1550674,6.199757651704025,5.714955681441026,5.835275085359464
ENSMUSG00000002058,6.904645,6.859641738268409,6.983782498464155,7.029862826312311
ENSMUSG00000002059,6.0954957,6.1920960336493955,6.367793678203576,6.354647367318415
ENSMUSG00000002064,6.811303,6.798215850676737,6.914333266913392,6.86268544713884
ENSMUSG00000002068,4.5209394,4.414237409570918,4.727565777071364,4.763783419256084
ENSMUSG00000002076,2.882619,2.90344514956071,2.737205279975604,3.0296009197454623
ENSMUSG00000002083,6.511135,6.559390869221916,6.678576707811306,6.720930752340243
ENSMUSG00000002102,7.2096224,7.287064220302823,7.3642491770986105,7.405397037396708
ENSMUSG00000002103,5.33073,5.574322488697114,5.731838268300219,5.83929451710807
ENSMUSG00000002104,2.3470855,2.360072258500777,2.1128823506141265,2.51726111782347
ENSMUSG00000002105,5.7052326,5.906407712944785,5.832560077973266,5.758123802578678
ENSMUSG00000002107,8.736103,8.908005902619136,9.112360645773375,9.234060331815144
ENSMUSG00000002108,2.9670713,3.2086664921236667,3.0754664420007063,3.251420591048061
ENSMUSG00000002109,5.057174,5.085119745956211,5.363231016633877,5.481645369626525
ENSMUSG00000002111,3.505356,3.3677730136689297,3.6515431566553844,3.559772680494044
ENSMUSG00000002129,6.9189644,6.960341127554078,7.111326205844359,7.195986547521962
ENSMUSG00000002147,4.7795186,5.197398300886319,4.964693288697105,5.012303416979286
ENSMUSG00000002190,3.924044,4.073796967565224,4.21655526320104,4.1515405571881905
ENSMUSG00000002204,3.0543885,3.3237445432830186,3.445656187576759,3.3901933278589826
ENSMUSG00000002205,5.7338653,5.728254939476704,5.856483303734411,5.936718176641517
ENSMUSG00000002210,5.3364587,5.56757812577411,5.795830651937072,5.7545216350304145
ENSMUSG00000002221,6.188466,6.30501514200002,6.552921464876578,6.6489186109074305
ENSMUSG00000002222,6.475109,6.474573905957342,6.72481820076248,6.799747830669686
ENSMUSG00000002227,3.6326969,4.1249720072274645,4.185138012309606,4.36034514533784
ENSMUSG00000002233,5.651582,5.613310861022107,5.719118377802541,5.857410120822296
ENSMUSG00000002249,3.7667778,4.14056103794687,4.290350324402353,4.359947828759618
ENSMUSG00000002250,4.827513,4.954265897083093,5.136289559680027,5.287600585277976
ENSMUSG00000002257,4.1220155,4.222191107066441,4.277340774909157,4.177908776761497
ENSMUSG00000002265,7.1186085,7.230762370699891,7.508840240365205,7.434352697704535
ENSMUSG00000002266,5.3419557,5.481385054015565,5.808457696960416,5.801689285473103
ENSMUSG00000002274,7.000836,6.981194954493699,7.099961697734465,6.912395861989139
ENSMUSG00000002279,4.5587955,4.824966772831464,4.716620140290811,4.865452982254845
ENSMUSG00000002280,5.0691743,5.19898839527943,5.390184514319814,5.517969049571525
ENSMUSG00000002289,4.8194857,4.810755770266751,5.106785464138531,4.786459079845663
ENSMUSG00000002297,4.7069855,4.846874425857867,5.023831129335623,5.146251177495155
ENSMUSG00000002307,5.5558095,5.556288025779093,5.879710805008606,5.843325285658572
ENSMUSG00000002308,5.8693166,5.959184032126766,6.025755249332435,6.052497590219562
ENSMUSG00000002319,6.485348,6.521856079408843,6.681490253265804,6.84272073640877
ENSMUSG00000002320,5.649838,5.542691764676062,5.938520013530329,6.028571225529324
ENSMUSG00000002325,5.027363,5.34756468125381,5.342337464336296,5.401768039597408
ENSMUSG00000002326,5.623916,5.599252935075838,5.7956852556342335,5.856818903914475
ENSMUSG00000002329,7.022193,7.07603275487079,7.081519923516052,7.051655005904526
ENSMUSG00000002332,6.297746,6.338938770370455,6.47002398107288,6.586957142345397
ENSMUSG00000002341,7.734332,7.940896406878393,8.124021037621693,8.249926686438146
ENSMUSG00000002342,6.4955397,6.650951551425123,6.629795888613566,6.750550787368733
ENSMUSG00000002343,7.0136304,7.224003988496851,7.274688909016193,7.300275718466772
ENSMUSG00000002345,5.830075,5.82605105873497,5.84181943882985,5.864035538440244
ENSMUSG00000002346,4.660503,4.77127979871131,4.8811448561997315,5.1076970351681465
ENSMUSG00000002365,5.049169,5.167273025826342,5.214798004378875,5.42491109672899
ENSMUSG00000002372,6.5197783,6.5871870167595326,6.727046654112288,6.88888915760744
ENSMUSG00000002379,8.427011,8.47249355100265,8.453343391389158,8.379297153642236
ENSMUSG00000002384,2.3643847,2.7630840209770446,3.018067511091055,3.1144197462752445
ENSMUSG00000002393,6.165611,6.272627537415412,6.549231004712939,6.5495956431714015
ENSMUSG00000002395,7.626721,7.602959546388954,7.640891920102093,7.6086040492593945
ENSMUSG00000002396,6.4884014,6.524881175670648,6.429402340275173,6.326355377366262
ENSMUSG00000002409,4.940195,4.96289840804244,5.021828016118558,5.328118724487946
ENSMUSG00000002413,6.4638257,6.654743505612767,6.825564473153647,6.913466538742608
ENSMUSG00000002416,9.119053,9.138960585993637,9.045521119535167,8.976182096028024
ENSMUSG00000002428,5.43314,5.399914821691805,5.69796695221891,5.6761121002073995
ENSMUSG00000002455,7.5874677,7.797785350673966,7.478246839069498,7.54241829509783
ENSMUSG00000002458,6.0400667,6.142235848597852,6.309953899928704,6.402952436392927
ENSMUSG00000002459,6.4485583,6.417130826481054,6.348369567116248,6.407753434560883
ENSMUSG00000002475,3.9494357,3.8327841890249594,4.33732714185629,4.408358130344243
ENSMUSG00000002477,8.253785,8.255802237308194,8.20295890892789,8.228127740662778
ENSMUSG00000002486,4.716855,4.7629655786008405,5.048791139942432,5.068684221142324
ENSMUSG00000002489,6.516478,6.64536197966931,6.749318725022435,6.7969354166016585
ENSMUSG00000002496,6.4104533,6.4889199363108006,6.751096757439916,6.831412201164215
ENSMUSG00000002504,6.0569305,6.080536869822267,6.1431836842627545,6.046369719008755
ENSMUSG00000002524,7.5366955,7.503887690543697,7.773745644405233,7.850207913176295
ENSMUSG00000002546,5.904754,5.998332843522911,6.2472771037151835,6.3330928192635465
ENSMUSG00000002550,6.695412,6.790083160941257,6.80871016055794,6.888712500866888
ENSMUSG00000002578,5.765837,5.819924987149278,6.1327178853971684,6.14060967367839
ENSMUSG00000002580,8.239904,8.1739657187756,8.081634239764096,7.959476234325551
ENSMUSG00000002588,1.7788227,1.8222702302226748,1.9221631392724974,1.3040618963574766
ENSMUSG00000002602,4.705376,4.935126006273339,5.2013116430659325,5.398825514168037
ENSMUSG00000002603,4.8344207,4.795364595961966,5.038547656589948,4.979085983664687
ENSMUSG00000002608,5.543075,5.72980665236534,5.878274524061923,5.904187271178388
ENSMUSG00000002617,5.1112804,5.299165471770929,5.505925645828789,5.543857463294058
ENSMUSG00000002625,6.4046226,6.57375151417205,6.64449774457407,6.640591563894949
ENSMUSG00000002633,3.299009,3.609939221783706,3.896583690483347,3.9141823849356263
ENSMUSG00000002635,6.4602838,6.428913686301258,6.527680901004065,6.512348787943185
ENSMUSG00000002658,6.066297,6.1166592169159415,6.300285181095929,6.316932417700233
ENSMUSG00000002660,7.1256456,7.096447187962762,7.259437531128013,7.219730773983165
ENSMUSG00000002661,6.3625016,6.3258603059589715,6.430485372765417,6.425745290689456
ENSMUSG00000002668,4.184589,4.222499110176653,4.481959324121574,4.291342284384902
ENSMUSG00000002679,5.751062,5.921996333127902,5.997243638090471,6.112321534428264
ENSMUSG00000002688,4.6155634,4.630004509192527,5.080960624362294,5.067608477339874
ENSMUSG00000002699,3.5189133,3.8558489809701078,3.9964730771709425,4.336927655368159
ENSMUSG00000002718,7.2015495,7.260401206679917,7.493786932530137,7.631839705824207
ENSMUSG00000002728,7.112236,7.063899471279406,7.048612282224986,7.004508730511478
ENSMUSG00000002731,6.827127,6.844926753301949,7.026673954277877,7.171523867921866
ENSMUSG00000002732,4.512201,4.600056578334028,4.595511877921806,4.534939142232671
ENSMUSG00000002733,5.9520674,5.967795519362577,6.179258544762224,6.242571485195667
ENSMUSG00000002741,7.293144,7.332160091752,7.485019587340783,7.552352687008492
ENSMUSG00000002748,6.4081287,6.4986761346776305,6.734235909066399,6.902400575043484
ENSMUSG00000002763,6.0087543,6.1289422956774375,6.20383574584176,6.259648215392214
ENSMUSG00000002767,5.959715,6.0234677653939555,6.089475073829727,6.018021607653475
ENSMUSG00000002768,7.8477917,7.747030284631212,7.762495832670849,7.647017569216816
ENSMUSG00000002769,2.5278232,2.7631226518553964,2.29671865298234,2.4187171218486916
ENSMUSG00000002771,5.824334,5.991057054426147,6.319674662188987,6.424374091314265
ENSMUSG00000002778,6.9764023,7.018312619287072,7.250169907574993,7.323981934816421
ENSMUSG00000002781,4.6299415,4.743888679098224,4.7282594177893165,4.6150445221626635
ENSMUSG00000002797,5.30339,5.338758477994667,5.388215547387524,5.286575960478351
ENSMUSG00000002799,6.116458,6.185606945230939,6.354581783833375,6.45667584674844
ENSMUSG00000002803,5.878317,5.866507478296845,6.02155000922148,6.160669707286117
ENSMUSG00000002804,6.3495736,6.393764250213039,6.3959288901321,6.316665153403295
ENSMUSG00000002808,5.4688797,5.621939271466189,5.734710173862643,5.876706801629945
ENSMUSG00000002812,5.8889685,5.995274723007657,6.214314170952401,6.228692888668603
ENSMUSG00000002814,3.352001,3.661243832083553,3.9426313724728286,3.9551129096942947
ENSMUSG00000002820,5.452887,5.560513887643007,5.748723124297609,5.80078217767271
ENSMUSG00000002825,5.7278557,5.7418037735435234,5.958218066891597,5.9638519249326105
ENSMUSG00000002833,6.5041127,6.580540257136413,6.802288420864596,6.897258485368826
ENSMUSG00000002835,4.527017,4.873118687749709,4.955776874268209,5.2229222739671854
ENSMUSG00000002844,7.2944984,7.36478540562521,7.559679014720805,7.643857061250744
ENSMUSG00000002845,5.3800783,5.385351847620537,5.6122214124974725,5.73940631417936
ENSMUSG00000002846,5.4580107,5.532320802651549,5.719500680756294,5.755070021550021
ENSMUSG00000002847,1.7071929,2.350302661380463,2.3240193033580243,2.224143299866127
ENSMUSG00000002870,5.46589,5.552930013187745,5.669120009232558,5.643465823142757
ENSMUSG00000002871,5.1307487,5.269333868757849,5.531128996827001,5.64056274498909
ENSMUSG00000002881,5.8292117,6.017907336229892,6.122238263195638,6.31672654785201
ENSMUSG00000002885,4.163637,4.313642328725393,4.560615147293668,4.627966753816944
ENSMUSG00000002897,3.5529232,3.844759012496542,4.145924401041783,4.173634611042931
ENSMUSG00000002900,5.563703,5.6612501399264525,5.974644575118884,6.137930374081663
ENSMUSG00000002908,5.3226795,5.163561731540953,5.390125215622935,5.469637890777451
ENSMUSG00000002910,4.0963655,4.232751313926288,4.170680621909431,4.046031388461666
ENSMUSG00000002930,3.5550442,3.3059716366170906,3.6744352361560675,3.2539831084024002
